gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,cusip,conm,curcd,fyr,act,at,bkvlps,capx,ceql,csho,dltt,dt,dvp,ebitda,emp,lct,lt,ni,ppegt,pstkl,revt,seq,teq,xad,xrd,cik,costat,dvpsp_f,mkvalt,prcc_f,gsector,naics,ipodate
160479,2015-12-31,2015,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,6071.4070,16.8311,7.3800,2089.0770,124.1200,3368.1440,3535.6210,0.0000,,3.2090,,3698.8030,189.4740,30.5470,0.0000,805.7890,2089.0770,2372.6040,8.5390,0.0000,0001289490,A,2.2400,,88.2100,60,531130,2004-08-12
160479,2016-12-31,2016,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7091.4460,,,,,3995.1480,,0.0000,,3.2870,,4495.2800,,,,1093.4320,2244.8920,2596.1660,,,0001289490,A,2.9300,9723.0484,77.2400,60,531130,2004-08-12
160479,2016-12-31,2016,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7091.4460,17.8334,4.9680,2244.8920,125.8810,3995.1480,4306.2230,0.0000,,3.2870,,4495.2800,366.1270,,0.0000,1084.9670,2244.8920,2596.1660,12.8670,0.0000,0001289490,A,2.9300,9723.0484,77.2400,60,531130,2004-08-12
160479,2017-12-31,2017,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7455.1370,,,,,4325.1320,,0.0000,,3.3800,,4731.3300,,,,1239.8650,2350.7510,2723.8070,,,0001289490,A,3.1200,11019.3122,87.4500,60,531130,2004-08-12
160479,2017-12-31,2017,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7455.1370,18.6557,7.8190,2350.7510,126.0070,4325.1320,4554.2170,0.0000,,3.3800,,4731.3300,479.0130,,0.0000,1127.0760,2350.7510,2723.8070,14.4100,0.0000,0001289490,A,3.1200,11019.3122,87.4500,60,531130,2004-08-12
160479,2018-12-31,2018,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7847.9780,,,,,4602.7730,,0.0000,,3.6240,,5062.5560,,,,1247.1550,2413.7240,2785.4220,,,0001289490,A,3.3600,11500.3699,90.4800,60,531130,2004-08-12
160479,2018-12-31,2018,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,7847.9780,18.9901,4.2970,2413.7240,127.1040,4602.7730,4811.5150,0.0000,,3.6240,,5062.5560,415.2890,,0.0000,1216.3480,2413.7240,2785.4220,16.1530,0.0000,0001289490,A,3.3600,11500.3699,90.4800,60,531130,2004-08-12
160479,2019-12-31,2019,FS,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,8532.3770,,,,,4752.8380,,0.0000,,4.0480,,5610.6830,,,,1328.4000,2539.9610,2921.6940,,,0001289490,A,3.5600,13681.3811,105.6200,60,531130,2004-08-12
160479,2019-12-31,2019,INDL,C,D,STD,EXR,30225T102,EXTRA SPACE STORAGE INC,USD,12,,8532.3770,19.6085,7.7640,2539.9610,129.5340,4752.8380,5321.2690,0.0000,,4.0480,,5610.6830,419.9670,,0.0000,1327.1950,2539.9610,2921.6940,25.1060,0.0000,0001289490,A,3.5600,13681.3811,105.6200,60,531130,2004-08-12
160776,2010-12-31,2010,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,11673.0890,,,,,615.0000,,0.0000,,0.6600,,10728.5420,,,,509.1780,944.5470,944.5470,,,0001288784,A,0.0000,2069.8809,50.0600,40,522110,2004-03-23
160776,2010-12-31,2010,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,11673.0890,22.8438,3.3660,944.5470,41.3480,615.0000,,0.0000,226.5450,0.6600,,10728.5420,102.0510,,0.0000,509.1780,944.5470,944.5470,,,0001288784,A,0.0000,2069.8809,50.0600,40,522110,2004-03-23
160776,2011-12-31,2011,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,14666.1200,,,,,115.0000,,0.0000,,0.7200,,13258.0040,,,,622.5540,1408.1160,1408.1160,,,0001288784,A,0.0000,2770.4582,59.9900,40,522110,2004-03-23
160776,2011-12-31,2011,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,14666.1200,30.4906,7.3000,1408.1160,46.1820,115.0000,,0.0000,319.1090,0.7200,,13258.0040,149.5260,,0.0000,622.5540,1408.1160,1408.1160,,,0001288784,A,0.0000,2770.4582,59.9900,40,522110,2004-03-23
160776,2012-12-31,2012,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,17456.0570,,,,,745.0000,,0.0000,,0.8440,,15805.7300,,,,696.7950,1650.3270,1650.3270,,,0001288784,A,0.0000,3369.3882,71.3400,40,522110,2004-03-23
160776,2012-12-31,2012,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,17456.0570,34.9423,8.5490,1650.3270,47.2300,745.0000,,0.0000,380.6280,0.8440,,15805.7300,185.4830,,0.0000,696.7950,1650.3270,1650.3270,,,0001288784,A,0.0000,3369.3882,71.3400,40,522110,2004-03-23
160776,2013-12-31,2013,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,22376.6630,,,,,1290.1630,,0.0000,,0.9450,,20576.7240,,,,787.1610,1799.9390,1799.9390,,,0001288784,A,0.0000,5080.2141,107.4200,40,522110,2004-03-23
160776,2013-12-31,2013,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,22376.6630,38.0593,12.3590,1799.9390,47.2930,1290.1630,,0.0000,455.4760,0.9450,,20576.7240,228.7440,,0.0000,787.1610,1799.9390,1799.9390,,,0001288784,A,0.0000,5080.2141,107.4200,40,522110,2004-03-23
160776,2014-12-31,2014,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,27318.6400,,,,,1205.1630,,0.0000,,1.0100,,24822.4020,,,,959.2550,2496.2380,2496.2380,,,0001288784,A,0.0000,6338.0553,125.9600,40,522110,2004-03-23
160776,2014-12-31,2014,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,27318.6400,49.6092,13.5690,2496.2380,50.3180,1205.1630,,0.0000,585.8540,1.0100,,24822.4020,296.7040,,0.0000,959.2550,2496.2380,2496.2380,,,0001288784,A,0.0000,6338.0553,125.9600,40,522110,2004-03-23
160776,2015-12-31,2015,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,33450.5450,,,,,1150.9000,,0.0000,,1.1220,,30558.7110,,,,1144.0520,2891.8340,2891.8340,,,0001288784,A,0.0000,7806.6864,153.3700,40,522110,2004-03-23
160776,2015-12-31,2015,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,33450.5450,56.8129,12.2090,2891.8340,50.9010,1150.9000,,0.0000,713.1860,1.1220,,30558.7110,373.0650,,0.0000,1144.0520,2891.8340,2891.8340,,,0001288784,A,0.0000,7806.6864,153.3700,40,522110,2004-03-23
160776,2016-12-31,2016,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,39047.6110,,,,,896.5880,,0.0000,,1.2180,,35435.3470,,,,1359.9010,3612.2640,3612.2640,,,0001288784,A,0.0000,8202.5722,150.2000,40,522110,2004-03-23
160776,2016-12-31,2016,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,39047.6110,66.1454,16.6230,3612.2640,54.6110,896.5880,,0.0000,758.6720,1.2180,,35435.3470,396.3240,,0.0000,1359.9010,3612.2640,3612.2640,,,0001288784,A,0.0000,8202.5722,150.2000,40,522110,2004-03-23
160776,2017-12-31,2017,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,43117.7200,,,,,1632.3810,,0.0000,,1.3050,,39086.0290,,,,1506.2100,4031.6910,4031.6910,,,0001288784,A,0.0000,7546.2803,137.2600,40,522110,2004-03-23
160776,2017-12-31,2017,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,43117.7200,73.3328,23.0660,4031.6910,54.9780,1632.3810,,0.0000,704.9490,1.3050,,39086.0290,387.2090,,0.0000,1506.2100,4031.6910,4031.6910,,,0001288784,A,0.0000,7546.2803,137.2600,40,522110,2004-03-23
160776,2018-12-31,2018,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,47364.8160,,,,,1603.1740,,0.0000,,1.3930,,42957.6760,,,,1732.1980,4407.1400,4407.1400,,,0001288784,A,1.1200,5658.5596,102.8100,40,522110,2004-03-23
160776,2018-12-31,2018,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,47364.8160,80.0730,11.4870,4407.1400,55.0390,1603.1740,,0.0000,823.3350,1.3930,,42957.6760,505.3420,,0.0000,1732.1980,4407.1400,4407.1400,,,0001288784,A,1.1200,5658.5596,102.8100,40,522110,2004-03-23
160776,2019-12-31,2019,FS,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,50616.4340,,,,,1750.8500,,0.0000,,1.4720,,45846.6110,,,,1939.6240,4769.8230,4769.8230,,,0001288784,A,2.2400,7311.3672,136.6100,40,522110,2004-03-23
160776,2019-12-31,2019,INDL,C,D,STD,SBNY,82669G104,SIGNATURE BANK/NY,USD,12,,50616.4340,89.1223,32.9370,4769.8230,53.5200,1750.8500,,0.0000,939.0180,1.4720,,45846.6110,588.9260,,0.0000,1939.6240,4769.8230,4769.8230,,,0001288784,A,2.2400,7311.3672,136.6100,40,522110,2004-03-23
160888,2010-12-31,2010,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,224.3730,281.6030,7.0415,22.7790,246.8950,35.0630,0.0000,0.0000,0.0000,38.5140,0.8890,28.9700,34.7080,29.5630,67.1780,0.0000,218.8400,246.8950,246.8950,,44.3720,0001280452,A,0.0000,579.2408,16.5200,45,334413,2004-11-19
160888,2011-12-31,2011,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,211.5050,273.8670,7.1802,21.0220,242.8770,33.8260,0.0000,0.0000,0.0000,22.1490,0.9220,26.0700,30.9900,13.3010,86.8510,0.0000,196.5190,242.8770,242.8770,,44.5180,0001280452,A,0.0000,509.7578,15.0700,45,334413,2004-11-19
160888,2012-12-31,2012,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,214.3010,287.1620,7.2406,21.0590,258.2940,35.6730,0.0000,0.0000,0.0000,22.9110,0.9930,23.4600,28.8680,15.7560,105.4290,0.0000,213.8130,258.2940,258.2940,,48.7960,0001280452,A,1.0000,794.7944,22.2800,45,334413,2004-11-19
160888,2013-12-31,2013,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,292.0860,368.9080,8.4458,15.7640,323.3990,38.2910,0.0000,0.0000,0.0000,35.2750,1.1050,38.4890,45.5090,22.8980,123.8240,0.0000,238.0910,323.3990,323.3990,,49.7330,0001280452,A,0.0000,1327.1661,34.6600,45,334413,2004-11-19
160888,2014-12-31,2014,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,308.1460,399.3660,8.9211,9.5110,346.4250,38.8320,0.0000,0.0000,0.0000,40.0520,1.1780,36.8610,52.9410,35.4950,133.8420,0.0000,282.5350,346.4250,346.4250,,58.5900,0001280452,A,0.3000,1931.5037,49.7400,45,334413,2004-11-19
160888,2015-12-31,2015,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,331.9280,431.2850,9.2851,16.0240,368.5160,39.6890,0.0000,0.0000,0.0000,52.3460,1.2600,43.2830,62.7690,35.1720,142.4830,0.0000,333.0670,368.5160,368.5160,,65.7870,0001280452,A,0.7500,2528.5862,63.7100,45,334413,2004-11-19
160888,2016-12-31,2016,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,382.9840,511.1260,10.5684,37.1120,431.1160,40.7930,0.0000,0.0000,0.0000,65.5210,1.4170,52.9210,80.0100,52.7200,170.4610,0.0000,388.6650,431.1160,431.1160,,73.6430,0001280452,A,0.8000,3342.1705,81.9300,45,334413,2004-11-19
160888,2017-12-31,2017,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,449.1700,652.5690,12.5440,65.7730,522.0070,41.6140,0.0000,0.0000,0.0000,93.5250,1.5340,65.9170,130.5620,65.2030,247.2490,0.0000,470.9290,522.0070,522.0070,,82.3590,0001280452,A,0.8000,4675.7490,112.3600,45,334413,2004-11-19
160888,2018-12-31,2018,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,580.8100,793.4320,15.0592,22.5260,640.0930,42.5050,0.0000,0.0000,0.0000,125.7990,1.7370,80.4390,153.3390,105.2680,259.5480,0.0000,582.3820,640.0930,640.0930,,93.4550,0001280452,A,1.1000,4941.2063,116.2500,45,334413,2004-11-19
160888,2019-12-31,2019,INDL,C,D,STD,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,USD,12,655.2060,956.3750,17.7341,95.8060,773.4910,43.6160,1.1030,2.3570,0.0000,117.4290,2.0020,98.2250,182.8840,108.8390,350.1090,0.0000,627.9210,773.4910,773.4910,,107.7570,0001280452,A,1.5000,7764.5203,178.0200,45,334413,2004-11-19
160991,2010-12-31,2010,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,5329.4830,,,,,2229.0510,,37.0040,,0.4540,,3274.8200,,0.0000,,881.5120,1962.5180,2054.6630,,,0001297996,A,1.9400,4698.3349,51.5400,60,531120,2004-10-29
160991,2010-12-31,2010,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,5329.4830,15.8277,0.0000,1442.8360,91.1590,2229.0510,2806.9540,37.0040,,0.4540,,3274.8200,102.2940,,519.6820,871.2710,1962.5180,2054.6630,,0.0000,0001297996,A,1.9400,4698.3349,51.5400,60,531120,2004-10-29
160991,2011-12-31,2011,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,6098.5660,,,,,2783.4870,,25.3970,,0.5320,,3518.1550,,0.0000,,1088.8270,2522.9170,2580.4110,,,0001297996,A,2.5700,7069.6201,66.6700,60,531120,2004-10-29
160991,2011-12-31,2011,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,6098.5660,18.2276,0.0000,1932.8320,106.0390,2783.4870,2940.2100,25.3970,,0.5320,,3518.1550,156.2650,,590.0850,1070.9220,2522.9170,2580.4110,,0.0000,0001297996,A,2.5700,7069.6201,66.6700,60,531120,2004-10-29
160991,2012-12-31,2012,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,8819.2140,,,,,4050.5530,,38.6720,,0.7020,,5320.8300,,0.0000,,1310.5500,3468.3050,3498.3840,,,0001297996,A,2.8700,8495.8225,67.8900,60,531120,2004-10-29
160991,2012-12-31,2012,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,8819.2140,22.9732,0.0000,2874.8920,125.1410,4050.5530,4278.5650,38.6720,,0.7020,,5320.8300,210.3340,,593.4130,1289.0940,3468.3050,3498.3840,,0.0000,0001297996,A,2.8700,8495.8225,67.8900,60,531120,2004-10-29
160991,2013-12-31,2013,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,9685.7450,,,,,4515.0280,,42.9050,,0.7840,,6039.2330,,0.0000,,1518.4710,3610.5160,3646.5120,,,0001297996,A,3.0700,6309.7096,49.1200,60,531120,2004-10-29
160991,2013-12-31,2013,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,9685.7450,22.5022,0.0000,2890.5160,128.4550,4515.0280,4961.8920,42.9050,,0.7840,,6039.2330,314.4880,,720.0000,1492.1940,3610.5160,3646.5120,,0.0000,0001297996,A,3.0700,6309.7096,49.1200,60,531120,2004-10-29
160991,2014-12-31,2014,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,9526.7840,,,,,4155.6340,,67.4650,,0.8600,,5612.5460,,0.0000,,1683.2590,3878.2560,3914.2380,,,0001297996,A,3.2700,8992.0038,66.3000,60,531120,2004-10-29
160991,2014-12-31,2014,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,9526.7840,20.5953,0.0000,2793.2560,135.6260,4155.6340,4673.1270,67.4650,,0.8600,,5612.5460,200.1830,,1085.0000,1632.3900,3878.2560,3914.2380,,0.0000,0001297996,A,3.2700,8992.0038,66.3000,60,531120,2004-10-29
160991,2015-12-31,2015,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,11451.2670,,,,,5717.2620,,79.4230,,1.2950,,6914.7650,,0.0000,,1883.9010,4500.1320,4536.5020,,,0001297996,A,3.3800,11069.5581,75.6200,60,531120,2004-10-29
160991,2015-12-31,2015,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,11451.2670,21.6221,0.0000,3165.1320,146.3840,5717.2620,5934.2410,79.4230,,1.2950,,6914.7650,296.6890,,1335.0000,1776.4460,4500.1320,4536.5020,,0.0000,0001297996,A,3.3800,11069.5581,75.6200,60,531120,2004-10-29
160991,2016-12-31,2016,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,12192.5850,,,,,6000.7910,,83.7710,,1.3450,,7060.2880,,0.0000,,2340.9790,5096.0150,5132.2970,,,0001297996,A,3.4900,15625.2069,98.2600,60,531120,2004-10-29
160991,2016-12-31,2016,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,12192.5850,25.4593,0.0000,4048.5150,159.0190,6000.7910,6000.7910,83.7710,,1.3450,,7060.2880,426.1870,,1047.5000,2154.7530,5096.0150,5132.2970,,0.0000,0001297996,A,3.4900,15625.2069,98.2600,60,531120,2004-10-29
160991,2017-12-31,2017,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,21404.3450,,,,,8819.4290,,68.8020,,1.4360,,10300.9930,,0.0000,,2549.1670,10349.0810,11049.4500,,,0001297996,A,3.6700,23403.0330,113.9000,60,531120,2004-10-29
160991,2017-12-31,2017,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,21404.3450,43.3169,0.0000,8900.3320,205.4700,8819.4290,8819.4290,68.8020,,1.4360,,10300.9930,248.2590,,1448.7500,2487.0990,10349.0820,11049.4500,,0.0000,0001297996,A,3.6700,23403.0330,113.9000,60,531120,2004-10-29
160991,2018-12-31,2018,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,23766.6950,,,,,10796.3410,,81.3160,,1.5300,,12892.6530,,0.0000,,3197.7230,9858.6440,10858.2100,,,0001297996,A,3.9600,21994.6903,106.5500,60,531120,2004-10-29
160991,2018-12-31,2018,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,23766.6950,41.6246,0.0000,8592.3940,206.4260,10796.3410,10940.3230,81.3160,,1.5300,,12892.6530,331.2460,,1266.2500,3082.9380,9858.6440,10858.2100,,0.0000,0001297996,A,3.9600,21994.6903,106.5500,60,531120,2004-10-29
160991,2019-12-31,2019,FS,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,23068.1310,,,,,10994.0730,,74.9900,,1.5500,,12418.5660,,0.0000,,3591.1620,9879.3120,10608.1000,,,0001297996,A,4.2500,25013.8057,119.7400,60,531120,2004-10-29
160991,2019-12-31,2019,INDL,C,D,STD,DLR,253868103,DIGITAL REALTY TRUST INC,USD,12,,23068.1310,40.3208,0.0000,8423.0620,208.9010,10994.0730,10994.0730,74.9900,,1.5500,,12418.5660,579.7610,,1456.2500,3283.3080,9879.3120,10608.1000,,0.0000,0001297996,A,4.2500,25013.8057,119.7400,60,531120,2004-10-29
161844,2010-12-31,2010,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,4058.9070,21044.3080,9.0197,2023.9810,6381.5140,707.5080,9373.7550,10140.8230,191.9310,1971.4710,34.0000,2600.4130,12609.7410,599.3940,18364.1310,784.8560,6853.1820,7166.3700,8434.5670,54.3000,0.0000,0001300514,A,0.0000,32509.9926,45.9500,25,721120,2004-12-15
161844,2011-12-31,2011,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,5397.1520,22244.1230,10.7067,1508.4930,7850.6890,733.2500,9577.1310,10032.9770,290.6150,3237.8600,40.0000,2498.7060,12804.9710,1560.1230,19688.1490,0.0000,9410.7450,7850.6890,9439.1520,51.2000,0.0000,0001300514,A,0.0000,31331.7725,42.7300,25,721120,2004-12-15
161844,2012-12-31,2012,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,4477.5140,22163.6520,8.5671,1449.2340,7061.8420,824.2980,10132.2650,10230.0670,0.0000,3389.5070,46.0000,2622.8230,13505.2400,1524.0930,21403.0270,0.0000,11131.1320,7061.8420,8658.4120,97.8000,0.0000,0001300514,A,3.7500,38049.5957,46.1600,25,721120,2004-12-15
161844,2013-12-31,2013,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,5515.5390,22724.2640,9.3630,898.1110,7665.4940,818.7030,9382.7520,9760.2590,0.0000,4514.6190,48.5000,3129.6650,13223.7350,2305.9970,21905.8440,0.0000,13769.8850,7665.4940,9500.5290,117.8000,0.0000,0001300514,A,1.4000,64571.1056,78.8700,25,721120,2004-12-15
161844,2014-12-31,2014,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,5190.4990,22361.6910,9.0367,1178.6560,7213.5860,798.2580,9892.9130,9992.6470,0.0000,5178.2690,48.5000,2712.4940,13341.1090,2840.6290,22700.1840,0.0000,14583.8490,7213.5860,9020.5820,140.4000,0.0000,0001300514,A,2.0000,46426.6853,58.1600,25,721120,2004-12-15
161844,2015-12-31,2015,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,3609.2500,20987.4210,8.5783,1528.6420,6816.7410,794.6450,9372.6450,9468.0120,0.0000,3914.2710,46.5000,2464.1350,12569.4340,1966.2360,23819.6170,0.0000,11688.4610,6816.7410,8417.9870,124.5000,0.0000,0001300514,A,2.6000,34837.2368,43.8400,25,721120,2004-12-15
161844,2016-12-31,2016,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,3098.0000,20469.0000,7.7698,1398.0000,6177.0000,795.0000,9428.0000,9595.0000,0.0000,3800.0000,49.0000,2806.0000,12973.0000,1670.0000,24936.0000,0.0000,11410.0000,6177.0000,7496.0000,121.0000,0.0000,0001300514,A,2.8800,42460.9500,53.4100,25,721120,2004-12-15
161844,2017-12-31,2017,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,3207.0000,20687.0000,8.2243,837.0000,6493.0000,789.4850,9344.0000,9640.0000,0.0000,4690.0000,50.5000,2948.0000,13052.0000,2806.0000,25648.0000,0.0000,12882.0000,6493.0000,7635.0000,129.0000,0.0000,0001300514,A,2.9200,54861.3127,69.4900,25,721120,2004-12-15
161844,2018-12-31,2018,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,5566.0000,22547.0000,7.3298,949.0000,5684.0000,775.4630,11874.0000,11985.0000,0.0000,5047.0000,51.5000,3157.0000,15802.0000,2413.0000,26041.0000,0.0000,13729.0000,5684.0000,6745.0000,132.0000,0.0000,0001300514,A,3.0000,40362.8492,52.0500,25,721120,2004-12-15
161844,2019-12-31,2019,INDL,C,D,STD,LVS,517834107,LAS VEGAS SANDS CORP,USD,12,5305.0000,23199.0000,6.7938,1216.0000,5187.0000,763.4850,12727.0000,12825.0000,0.0000,5100.0000,50.0000,3224.0000,16692.0000,2698.0000,27803.0000,0.0000,13739.0000,5187.0000,6507.0000,123.0000,0.0000,0001300514,A,3.0800,52711.0044,69.0400,25,721120,2004-12-15
162129,2010-05-31,2009,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,5,4974.8000,12707.7000,19.5811,910.6000,8722.2000,445.4400,1245.6000,1260.8000,0.0000,1796.6000,7.5000,1303.9000,3959.3000,827.1000,8008.5000,0.0000,6759.1000,8722.2000,8748.4000,,,0001285785,A,1.5000,20565.9648,46.1700,15,3253,2004-10-25
162129,2011-05-31,2010,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,5,6684.9000,15786.9000,26.0688,1263.2000,11641.6000,446.5730,761.3000,809.3000,0.0000,3142.2000,7.7000,1928.5000,4125.0000,2514.6000,9611.7000,0.0000,9937.8000,11641.6000,11661.9000,,,0001285785,A,0.2000,31639.6971,70.8500,15,3253,2004-10-25
162129,2012-05-31,2011,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,5,6581.1000,16690.4000,28.1643,1639.3000,11983.1000,425.4710,1010.0000,1010.5000,0.0000,3120.6000,8.0000,1917.7000,4691.0000,1930.2000,10830.1000,0.0000,11112.8000,11983.1000,11999.4000,,,0001285785,A,0.2750,20286.4573,47.6800,15,3253,2004-10-25
162129,2013-05-31,2012,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,5,6880.5000,18086.0000,31.5286,1588.3000,13425.4000,425.8170,1009.6000,1010.5000,0.0000,2898.7000,8.4000,1764.9000,4643.1000,1888.7000,12247.6000,0.0000,9974.1000,13425.4000,13442.9000,,,0001285785,A,1.0000,25898.1899,60.8200,15,3253,2004-10-25
162129,2013-12-31,2013,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,8105.8000,19554.0000,26.5308,,11302.3000,426.0060,3008.9000,3009.3000,0.0000,1979.9000,8.2000,3265.9000,8233.4000,825.9000,12601.6000,0.0000,7458.1000,11302.3000,11320.6000,,,0001285785,A,1.0000,20137.3036,47.2700,15,3253,2004-10-25
162129,2014-12-31,2014,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,5364.2000,18283.0000,29.1209,929.1000,10703.1000,367.5400,3778.0000,3819.0000,0.0000,2235.4000,9.1000,1600.4000,7562.4000,1028.6000,13947.3000,0.0000,9055.8000,10703.1000,10720.6000,,,0001285785,A,1.0000,16778.2010,45.6500,15,3253,2004-10-25
162129,2015-12-31,2015,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,4144.7000,17412.4000,27.0394,1000.3000,9531.8000,352.5150,3791.1000,3834.1000,0.0000,2045.4000,8.9000,2048.3000,7847.4000,1000.4000,13759.9000,0.0000,8895.3000,9531.8000,9565.0000,,,0001285785,A,1.0750,9725.8889,27.5900,15,3253,2004-10-25
162129,2016-12-31,2016,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,3057.7000,16840.7000,27.3659,843.1000,9584.6000,350.2390,3779.3000,3818.1000,0.0000,1196.2000,8.7000,1476.8000,7218.2000,297.8000,14917.2000,0.0000,7162.8000,9584.6000,9622.5000,,,0001285785,A,1.1000,10272.5099,29.3300,15,3253,2004-10-25
162129,2017-12-31,2017,INDL,C,D,STD,MOS,61945C103,MOSAIC CO,USD,12,4616.5000,18633.4000,27.3964,820.1000,9617.5000,351.0500,4878.1000,5221.6000,0.0000,1185.7000,8.5000,2031.1000,8994.3000,-107.2000,15985.8000,0.0000,7409.4000,9617.5000,9639.1000,,,0001285785,A,0.6000,9007.9430,25.6600,15,3253,2004-10-25
