PCOMMFEES,PEXECDIRPD,PDIRPENSN,ANNDIRRET,DIRMTGFEE,NUMMTGS,DIRSTK,DIRSTKAD,DIROPT,DIROPTAD,SALES,SALECHG,SALE3LS,SALE5LS,OIBD,OIBDCHG,OIBD3LS,OIBD5LS,PRETAX,NIBEX,NI,NICHG,NI3LS,NI5LS,NIAC,EPSEX,EPSEXCHG,EPSEX3LS,EPSEX5LS,EPSIN,EPSINCHG,COMMEQ,SEQ,ROEPER,ROEAVG,ASSETS,ASSETCHG,ROA,MKTVAL,DIVYIELD,PRCCF,PRCC,SHRSOUT,TRS1YR,TRS3YR,TRS5YR,EMPL,AJEX,BS_VOLATILITY,BS_YIELD,SRCDATE,GVKEY,YEAR,FYR,NAICS,CONAME,CUSIP,TICKER,SIC
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,1992,,519290,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,1993,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,1994,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,1995,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,1996,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,1997,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,1998,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,1999,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,2000,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,2001,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,2002,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,2003,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,2004,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,023546,2005,,,CERIDIAN HCM HOLDING,15677J10,CDAY,7370
0,0,0,,,,,,,,1002.327,22.54,,,117.94,31.89,,,104.488,63.288,63.288,43.997,,,63.288,0.87,32.824,,,0.87,32.824,282.12,282.12,22.433,25.792,502.122,25.892,12.604,2026.839,0,29,39.25,34.946,42.331,,,13.2,2,0.362,0,1992-11-18,023809,1992,8,441330,AUTOZONE INC,05333210,AZO,5531
0,0,0,10,0,6,0,0,,0,1216.793,21.397,,,162.712,37.962,,,143.235,86.935,86.935,37.364,,,86.935,1.18,35.632,,,1.18,35.632,396.613,396.613,21.919,25.617,696.547,38.721,12.481,3864.057,0,53.625,57.25,36.029,84.914,,,15.7,2,0.349,0,1993-11-15,023809,1993,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,10,0,5,0,0,,0,1508.029,23.935,22.619,,223.788,37.536,35.767,,192.986,116.386,116.386,33.877,38.349,,116.386,0.78,32.203,33.545,,0.78,32.203,528.377,528.377,22.027,25.165,882.102,26.639,13.194,3617.248,0,24.875,24.25,145.417,-7.226,34.658,,17.4,1,0.325,0,1994-11-14,023809,1994,8,,AUTOZONE INC,05333210,AZO,5531
1,0,0,25,0,7,0,0,,0,1808.131,19.9,21.733,,278.507,24.451,33.165,,228.281,138.781,138.781,19.242,29.918,,138.781,0.93,19.231,28.824,,0.93,19.231,684.71,684.71,20.269,22.881,1111.778,26.037,12.483,3952.022,0,26.875,28.875,147.052,8.04,22.836,,20.2,1,0.308,0,1995-11-15,023809,1995,8,,AUTOZONE INC,05333210,AZO,5531
1,0,0,25,0,9,0,0,,0,2242.633,24.03,22.607,22.35,332.469,19.375,26.895,30.035,266.965,167.165,167.165,20.452,24.351,30.628,167.165,1.11,19.355,23.45,27.65,1.11,19.355,865.582,865.582,19.312,21.566,1498.397,34.775,11.156,4091.233,0,27.25,27.5,150.137,1.395,0.541,21.747,26.8,1,0.325,0,1996-11-08,023809,1996,8,,AUTOZONE INC,05333210,AZO,5531
1,0,0,25,0,8,0,0,,0,2691.44,20.013,21.299,21.841,399.131,20.051,21.272,27.612,312.508,195.008,195.008,16.656,18.773,25.241,195.008,1.28,15.315,17.952,24.092,1.28,15.315,1075.208,1075.208,18.137,20.096,1884.017,25.736,10.351,4274.592,0,28.25,29,151.313,3.67,4.332,14.269,28.7,1,0.329,0,1997-10-29,023809,1997,8,,AUTOZONE INC,05333210,AZO,5531
1,0,0,12.5,0.5,13,0.41,0,1,1,3242.922,20.49,21.498,21.659,477.771,19.703,19.709,24.04,364.103,227.903,227.903,16.869,17.98,21.258,227.903,1.5,17.188,17.274,20.517,1.5,17.188,1302.057,1302.057,17.503,19.174,2748.113,45.865,8.293,3961.538,0,25.938,32.938,152.086,-8.186,-1.177,-0.661,38.526,1,0.344,0,1998-10-30,023809,1998,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,12.5,0.5,5,0.428,0,1,1,4116.392,26.935,22.439,22.242,555.316,16.231,18.649,19.934,387.783,244.783,244.783,7.407,13.556,16.032,244.783,1.64,9.333,13.896,16.025,1.64,9.333,1323.801,1323.801,18.491,18.644,3284.767,19.528,7.452,3544.062,0,23.813,32.313,144.353,-8.193,-4.395,-0.869,40.483,1,0.367,0,1999-10-25,023809,1999,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,12.5,1,9,0.483,0,1.5,4.5,4482.696,8.899,18.536,19.912,629.952,13.44,16.43,17.732,435.19,267.59,267.59,9.317,11.123,14.032,267.59,2.01,22.561,16.233,16.666,2.01,22.561,992.179,992.179,26.97,23.108,3333.218,1.475,8.028,2867.873,0,22.5,28.5,121.51,-5.512,-7.305,-3.491,43.164,1,0.416,0,2000-10-27,023809,2000,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,12.5,1,11,0.396,0,1.5,4.5,4818.185,7.484,14.108,16.527,667.089,5.895,11.769,14.944,287.026,175.526,175.526,-34.405,-8.336,0.981,175.526,1.56,-22.388,1.316,7.044,1.56,-22.388,866.213,866.213,20.264,18.89,3432.512,2.979,5.114,5173.753,0,46.2,71.8,109.408,105.333,21.219,11.136,44.557,1,0.405,0,2001-11-07,023809,2001,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,12.5,1,10,0.396,0,1.5,4.5,5325.51,10.529,8.964,14.624,889.263,33.305,16.994,17.377,691.148,428.148,428.148,143.923,20.486,17.033,428.148,4.1,162.821,35.721,26.216,4.1,162.821,689.127,689.127,62.129,55.055,3477.791,1.319,12.311,7330.719,0,72.35,70.65,99.268,56.602,44.836,20.694,44.179,1,0.386,0,2002-11-01,023809,2002,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,13.75,0.417,8,0.22,0,1.5,4.5,5457.123,2.471,6.776,10.97,1018.245,14.504,17.359,16.339,833.007,517.604,517.604,20.894,24.597,17.828,517.604,5.45,32.927,39.444,29.438,5.45,32.927,373.758,373.758,138.486,97.396,3680.466,5.828,14.064,8214.539,0,91.8,85.21,88.708,26.883,59.791,28.761,47.727,1,0.363,0,2003-10-31,023809,2003,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,20,0,5,0.233,0,1.5,4.5,5637.025,3.297,5.371,6.489,1105.597,8.579,18.342,14.765,905.902,566.202,566.202,9.389,47.755,18.26,566.202,6.66,22.202,62.224,32.351,6.66,22.202,171.393,171.393,330.353,207.723,3912.565,6.306,14.471,6157.348,0,74.06,91.31,79.628,-19.325,17.034,25.475,49,1,0.334,0,2004-10-27,023809,2004,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,20,0,7,0.233,0,1.5,3,5710.882,1.31,2.356,4.962,1111.261,0.512,7.711,12.022,873.221,571.019,571.019,0.851,10.074,16.369,571.019,7.27,9.159,21.037,29.321,7.27,9.159,391.007,391.007,146.038,203.065,4245.257,8.503,13.451,7298.802,0,94.5,91.75,76.539,27.599,9.311,33.245,52,1,0.272,0,2005-10-26,023809,2005,8,,AUTOZONE INC,05333210,AZO,5531
0,0,0,5,2,5,0,0,5,0,6.554,-10.379,,,-21.4,,,,-19.113,-19.113,-19.113,,,,-19.113,-1.24,,,,-1.24,,87.153,87.153,-21.93,-19.766,97.88,-14.15,-19.527,184.224,0,12,12,15.352,-33.793,,,0.215,1,0.67,0,1993-05-10,023812,1992,12,325412,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,6,0,0,5,0,7.092,8.209,,,-39.462,,,,-39.884,-39.884,-39.884,,,,-39.884,-2.41,,,,-2.41,,98.388,98.388,-40.537,-42.992,117.579,20.126,-33.921,292.237,0,15.5,15.5,18.854,29.167,,,0.258,1,0.602,0,1994-05-11,023812,1993,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,7,0,0,5,0,20.606,190.553,41.243,,-17.703,,,,-30.655,-30.655,-30.655,,,,-30.655,-1.62,,,,-1.62,,67.071,67.071,-45.705,-37.054,94.236,-19.853,-32.53,56.637,0,3,3,18.879,-80.645,-45.095,,0.193,1,0.708,0,1995-05-26,023812,1994,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,6,0,0,10,0,24.387,18.349,54.959,,-6.044,,,,-23.507,-23.507,-23.507,,,,-23.507,-1.19,,,,-1.19,,67.856,67.856,-34.642,-34.844,93.811,-0.451,-25.058,278.613,0,12.75,12.75,21.852,325,2.041,,0.204,1,0.789,0,1996-05-22,023812,1995,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,7,0,0,10,0,19.754,-18.998,40.7,21.987,-16.794,,,,-32.424,-32.424,-32.424,,,,-32.424,-1.33,,,,-1.33,,106.931,106.931,-30.322,-37.101,137.582,46.659,-23.567,414.026,0,16.125,16.125,25.676,26.471,1.326,-2.311,0.243,1,0.765,0,1997-05-23,023812,1996,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,7,0,0,10,0,26.858,35.962,9.235,32.591,-9.294,,,,-11.579,-11.579,-11.579,,,,-11.579,-0.4,,,,-0.4,,138.897,138.897,-8.336,-9.42,168.38,22.385,-6.877,264.785,0,8.562,8.562,30.922,-46.902,41.846,-6.529,0.27,1,0.78,0,1998-05-12,023812,1997,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,5,0,0,10,0,38.327,42.702,16.265,40.135,-9.56,,,,-8.625,-8.625,-8.625,,,,-8.625,-0.28,,,,-0.28,,131.227,131.227,-6.573,-6.386,156.915,-6.809,-5.497,228.728,0,7.375,7.375,31.018,-13.864,-16.68,-13.804,0.371,1,0.785,0,1999-05-07,023812,1998,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,5,0,0,10,0,34.499,-9.988,20.425,10.857,-20.408,,,,-23.07,-23.07,-23.07,,,,-23.07,-0.74,,,,-0.74,,109.532,109.532,-21.062,-19.164,136.999,-12.692,-16.84,399.19,0,12.75,12.75,31.423,72.881,-7.529,33.56,0.437,1,0.706,0,2000-05-08,023812,1999,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,7,0,0,15,0,59.276,71.819,30.197,19.438,-20.855,,,,-21.652,-21.652,-23.215,,,,-23.215,-0.62,,,,-0.66,,182.13,182.13,-11.888,-14.847,208.274,52.026,-10.396,1291.18,0,35.266,35.266,36.81,176.593,60.297,22.566,0.491,1,0.973,0,2001-05-07,023812,2000,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,5,2,6,0,0,15,0,21.973,-62.931,-16.927,2.152,-79.606,,,,-76.18,-76.18,-76.18,,,,-76.18,-1.81,,,,-1.81,,266.355,266.355,-28.601,-33.972,495.397,137.858,-15.378,1231.324,0,28.16,28.16,43.827,-20.149,56.299,11.796,0.575,1,0.999,0,2002-05-10,023812,2001,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,7.5,2.75,5,0,0,10,0,21.988,0.068,-13.942,-3.922,-113.499,,,,-124.377,-124.377,-124.377,,,,-124.377,-2.83,,,,-2.83,,145.981,145.981,-85.201,-60.328,391.574,-20.958,-31.763,814.94,0,18.51,18.51,44.237,-34.268,13.231,16.672,0.669,1,0.968,0,2003-05-09,023812,2002,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,15,5,9,0,0,15,0,57.497,161.493,-1.011,8.45,-87.051,,,,-107.458,-107.458,-107.458,,,,-107.458,-2.13,,,,-2.13,,137.643,137.643,-78.07,-75.775,479.555,22.469,-22.408,813.125,0,14.71,14.71,55.532,-20.529,-25.283,14.807,0.644,1,1.094,0,2004-05-04,023812,2003,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,15,5,7,0,0,15,0,174.017,202.654,99.327,38.216,21.008,,,,41.699,41.699,41.699,,,,41.699,0.75,,,,0.75,,182.543,182.543,22.843,26.047,473.108,-1.344,8.814,535.101,0,9.21,9.21,55.86,-37.39,-31.102,-6.298,0.73,1,1.076,0,2005-04-29,023812,2004,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,15,5,6,0,0,15,0,66.193,-61.962,44.392,2.232,-106.704,,,,-95.446,-95.446,-95.446,,,,-95.446,-1.71,,,,-1.71,,114.002,114.002,-83.723,-64.372,423.501,-10.485,-22.537,892.912,0,15.9,15.9,56.439,72.638,-4.94,-14.727,0.588,1,0.789,0,2006-04-21,023812,2005,12,,REGENERON PHARMACEUTICALS,75886F10,REGN,2834
0,0,0,0,0,5,0,0,3.333,0,57.653,89.312,,,8.379,144.286,,,6.1,4.923,4.923,56.187,,,4.923,0.71,12.698,,,0.71,12.698,70.373,70.373,6.996,9.668,79.745,109.365,6.173,226.303,0,32.75,32.75,0.432,47.191,,,0.318,16,0.497,0,1993-04-05,024197,1992,12,325413,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,0,0,6,0,0,6.667,0,93.062,61.417,,,18.423,119.871,,,15.042,9.654,9.654,96.1,,,9.654,0.58,63.38,,,0.58,63.38,83.631,83.631,11.544,12.537,97.967,22.85,9.854,495.688,0,31.875,31.875,1.944,94.656,,,0.374,8,0.41,0,1994-04-05,024197,1993,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,0,0,5,0,0,6.667,0,126.363,35.784,60.691,,27.223,47.766,99.471,,22.834,13.336,13.336,38.14,61.738,,13.336,0.8,37.931,36.435,,0.8,37.931,99.786,99.786,13.365,14.542,121.741,24.267,10.954,567.792,0,36,36,1.972,12.941,47.911,,0.493,8,0.413,0,1995-04-17,024197,1994,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,0,0,5,0,0,13.333,0,188.602,49.254,48.448,,39.529,45.204,67.716,,37.036,21.494,21.494,61.173,63.441,,21.494,0.61,52.5,50.907,,0.61,52.5,279.125,279.125,7.7,11.345,312.54,156.725,6.877,1717.803,0,47,47,9.137,161.111,79.053,,0.802,4,0.376,0,1996-04-16,024197,1995,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,0,0,5,0,0,6.667,0,267.677,41.927,42.215,54.452,57.381,45.162,46.039,75.669,55.323,32.64,32.64,51.856,50.089,59.6,32.64,0.83,36.066,41.98,39.431,0.83,36.066,322.725,322.725,10.114,10.847,373.852,19.617,8.731,1359.864,0,36,36,9.444,-23.404,31.208,45.28,1.515,4,0.325,0,1997-04-24,024197,1996,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,0,0,10,0,0,6.5,0,262.97,-1.758,27.672,35.462,9.995,-82.581,-28.394,3.59,-32.26,-21.12,-21.12,,,,-21.12,-0.56,,,,-0.56,,302.733,302.733,-6.976,-6.753,377.048,0.855,-5.601,608.338,0,15.937,15.937,9.542,-55.731,-3.976,14.249,2.1,4,0.559,0,1998-04-13,024197,1997,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,0,0,7,0,0,6.5,0,319.889,21.645,19.257,28.01,44.989,350.115,4.407,19.55,-1.183,-15.215,-15.215,,,,-15.215,-0.4,,,,-0.4,,307.84,307.84,-4.943,-4.984,390.532,3.576,-3.896,1040.303,0,26.906,26.906,9.708,68.829,-16.967,11.042,2.1,4,0.598,0,1999-04-16,024197,1998,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,0,0,9,2,0,,0,356.214,11.356,9.993,23.032,64.026,42.315,3.72,18.654,52.545,32.578,32.578,,-0.063,19.558,32.578,0.85,,0.797,16.271,0.85,,284.341,284.341,11.457,11.003,360.158,-7.778,9.045,589.578,0,16.125,16.125,8.921,-40.07,-23.487,-2.176,2.05,4,0.601,0,2000-04-19,024197,1999,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,0,0,5,0,0,6.5,0,367.432,3.149,11.795,14.268,72.732,13.598,93.782,12.97,58.247,36.632,36.632,12.444,,11.252,36.632,1.06,24.706,,11.685,1.06,24.706,261.747,261.747,13.995,13.416,335.796,-6.764,10.909,730.554,0,22,22,8.308,36.434,11.345,-14.086,2.25,4,0.672,0,2001-04-18,024197,2000,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,15,0,6,0,0,6.5,0,386.081,5.075,6.47,7.6,78.781,8.317,20.533,6.544,58.781,37.62,37.62,2.697,,2.881,37.62,1.13,6.604,,6.365,1.13,6.604,301.73,301.73,12.468,13.353,373.107,11.111,10.083,957.907,0,28.51,28.51,8.435,29.591,1.949,-4.558,2.17,4,0.682,0,2002-04-17,024197,2001,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,15,0,8,0,0,6.5,0,412.67,6.887,5.026,9.431,85.939,9.086,10.309,53.774,68.77,45.389,45.389,20.651,11.689,,45.389,1.35,19.469,16.673,,1.35,19.469,340.973,340.973,13.312,14.124,416.652,11.671,10.894,1129.744,0,32.85,32.85,8.42,15.223,26.769,15.565,2.181,4,0.512,0,2003-04-17,024197,2002,12,,IDEXX LABS INC,45168D10,IDXX,2835
1,0,0,13.125,1,7,0.328,0,4,0,475.992,15.344,9.012,8.273,102.787,19.605,12.22,17.969,83.254,57.09,57.09,25.779,15.94,,57.09,1.67,23.704,16.36,,1.67,23.704,413.292,413.292,13.813,15.138,521.875,25.254,10.939,1613.089,0,46.28,46.28,8.67,40.883,28.132,11.457,2.473,4,0.467,0,2004-03-25,024197,2003,12,,IDEXX LABS INC,45168D10,IDXX,2835
1,0,0,15,1,5,0.276,0,2.4,0,549.181,15.376,12.464,9.044,124.335,20.964,16.428,14.195,111.103,78.332,78.332,37.208,27.695,19.18,78.332,2.29,37.126,26.547,21.922,2.29,37.126,397.66,397.66,19.698,19.319,514.237,-1.464,15.233,1870.035,0,54.59,54.59,8.273,17.956,24.176,27.621,2.995,4,0.441,0,2005-03-29,024197,2004,12,,IDEXX LABS INC,45168D10,IDXX,2835
1,0,0,15,1,5,0.239,0,2.5,0,638.095,16.19,15.636,11.671,138.031,11.015,17.11,13.671,118.472,78.254,78.254,-0.1,19.909,16.394,78.254,2.41,5.24,21.309,17.853,2.41,5.24,369.01,369.01,21.206,20.414,490.676,-4.582,15.948,2307.319,0,71.98,71.98,7.955,31.856,29.885,26.753,3.3,4,0.293,0,2006-04-03,024197,2005,12,,IDEXX LABS INC,45168D10,IDXX,2835
0,0,0,25.5,0,14,0,0,,0,400.993,20.235,,,184.625,14.478,,,65.892,55.809,55.809,30.927,,,55.809,1.24,21.569,,,1.24,21.569,177.222,177.222,31.491,35.091,1551.765,7.76,3.596,1230.407,2.162,27.75,27.75,7.175,-16.927,,,0.557,6.179998384,0.527,0.584,1993-03-24,024216,1992,12,22111,AES CORP (THE),00130H10,AES,4991
0,0,0,26,1,14,0,0,,0,518.711,29.357,,,254.196,37.682,,,89.426,71.265,71.265,27.694,,,71.265,1.51,21.774,,,1.51,21.774,309.31,309.31,23.04,29.295,1687.338,8.737,4.224,1686.65,2.571,35,35,7.798,29.887,,,0.57,6.179998384,0.416,1.373,1994-03-28,024216,1993,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,26,1,5,0,0,,0,532.7,2.697,16.894,,275.5,8.381,19.541,,144.6,98.3,100.1,40.462,32.117,,100.1,1.3,33.013,25.34,,1.32,35.06,401,401,24.514,27.678,1914.9,13.486,5.133,1456.65,0,19.5,19.5,18.675,-13.921,-2.432,,0.68,4,0.375,1.773,1995-03-21,024216,1994,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,26,1,5,0,0,,0,685,28.59,19.541,,303,9.982,17.955,,167,107,107,6.893,24.23,,107,1.41,8.462,20.663,,1.41,6.818,549,549,19.49,22.526,2320,21.155,4.612,1778.688,0,23.875,23.875,18.625,22.436,11.034,,0.8,4,0.348,1.578,1996-03-22,024216,1995,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,26,1,9,0,0,1.236,4.944,835,21.898,17.198,20.148,343,13.201,10.503,16.291,193,125,125,16.822,20.599,24.007,125,1.62,14.894,18.346,19.665,1.62,14.894,721,721,17.337,19.685,3622,56.121,3.451,3594.45,0,46.5,46.5,19.325,94.764,27.088,17.238,5.7,4,0.326,0.857,1997-03-24,024216,1996,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,26,1,11,0,0,1.236,0,1411,68.982,38.361,28.611,482,40.525,20.497,21.158,263,188,185,48,24.128,27.494,185,1.13,39.506,20.242,23.005,1.11,37.037,1481,1481,12.694,17.075,8909,145.969,2.11,8150.05,0,46.625,46.625,87.4,100.538,68.476,39.835,10,2,0.301,0,1998-03-30,024216,1997,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,30,1,14,0,0,1.111,0,2398,69.95,51.84,35.827,929,92.739,45.275,29.589,546,307,311,68.108,42.097,33.922,311,1.73,53.097,34.881,28.767,1.75,57.658,1794,1794,17.113,18.748,10781,21.012,2.848,8542.328,0,47.375,47.375,90.2,1.609,58.323,33.134,11.7,2,0.43,0,1999-03-30,024216,1998,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,30,1,13,0,0,0.843,0,3253,35.655,57.35,43.602,1203,29.494,51.935,34.285,420,245,228,-26.688,25.146,20.039,228,1.28,-26.012,16.477,14.514,1.19,-32,2637,2637,9.291,11.058,20880,93.674,1.173,15427.204,0,74.75,74.75,103.4,57.784,47.592,50.287,14.5,2,0.478,0,2000-03-23,024216,1999,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,30,1,4,0,0,0.793,0,6691,105.687,68.005,57.747,2197,82.627,65.804,48.62,1019,648,641,181.14,51.056,43.363,641,1.47,129.688,37.538,33.055,1.45,143.697,4811,4811,13.469,17.401,31033,48.625,2.088,25347.519,0,55.375,55.375,481,48.161,33.426,56.13,26.606,1,0.493,0,2001-03-22,024216,2000,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,30,2,15,0,0,1.12,0,9327,39.396,57.265,62.036,3041,38.416,48.48,54.719,802,467,273,-57.41,15.007,30.161,273,0.88,-40.136,0.575,16.79,0.52,-64.138,5539,5539,8.431,9.024,36736,18.377,1.271,8715.449,0,16.35,16.35,533,-70.474,-11.624,7.059,38,1,0.657,0,2002-03-27,024216,2001,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,33,2,11,0,0,7.176,0,8632,-7.451,38.444,43.654,2870,-5.623,33.62,42.879,-2651,-2590,-3509,,,,-3509,-4.81,,,,-6.51,,-341,-341,,-99.654,33776,-8.057,-7.668,1642.279,0,3.02,3.02,558,-81.529,-56.768,-33.552,36,1,0.962,0,2003-03-26,024216,2002,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,33,2,13,0,0,6.158,0,8415,-2.514,7.941,28.541,,,,,640,336,-403,,-19.662,1.822,-403,0.56,,-27.508,-8.328,-0.68,,645,645,52.093,221.053,29904,-11.464,1.124,5878.175,0,9.44,9.44,626,212.583,-44.552,-16.806,30,1,0.966,0,2004-03-15,024216,2003,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,33,0,,1.675,0,7.88,0,9463,12.454,0.484,23.808,3401,,3.8,23.103,831,258,292,,-17.946,1.039,292,0.4,-28.571,-23.112,-8.972,0.46,,972,972,26.543,31.911,28923,-3.28,0.892,8869.11,0,13.67,13.67,650.093,44.809,-5.793,-18.222,30,1,0.939,0,2005-03-30,024216,2004,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,50,0,10,0,0,5.047,0,11086,17.151,8.698,10.626,3846,13.084,10.249,11.85,1458,632,630,115.753,,-0.499,630,0.96,140,,-8.169,0.96,108.696,1649,1649,38.326,48.226,29432,1.76,2.147,10339.76,0,15.83,15.83,655.883,15.801,73.71,-22.155,30,1,0.929,0,2006-04-05,024216,2005,12,,AES CORP (THE),00130H10,AES,4991
0,0,0,,,,,,,,9.439,2126.179,,,0.303,,,,0.01,0.006,0.008,,,,0.008,0,,,,0,,8.363,8.964,0.072,0.079,15.951,126.738,0.038,33.711,0,4.437,4.437,0.158,97.2,,,0.022,48,,,,024316,1992,12,312111,MONSTER BEVERAGE CORP,61174X10,MNST,2086
0,0,0,,,,,,,,23.659,150.652,,,1.667,450.165,,,0.756,0.65,0.65,8025,,,0.65,0.07,,,,0.07,,10.46,11.152,6.214,6.906,17.173,7.661,3.785,23.055,0,2.625,2.625,0.183,-40.838,11.869,,0.035,48,,,,024316,1993,12,,MONSTER BEVERAGE CORP,61174X10,MNST,2086
0,0,0,,,,,,,,28.816,21.797,308.089,,-0.5,,,,-1.445,-1.407,-1.407,,,,-1.407,-0.15,,,,-0.15,,9.791,9.791,-14.37,-13.896,17.654,2.801,-7.97,17.106,0,1.875,1.875,0.19,-28.571,-5.896,,0.046,48,,,,024316,1994,12,,MONSTER BEVERAGE CORP,61174X10,MNST,2086
0,0,0,,,,,,,,33.991,17.959,53.278,,-0.561,,,,-1.347,-1.35,-1.35,,,,-1.35,-0.15,,,,-0.15,,8.446,8.446,-15.984,-14.805,17.521,-0.753,-7.705,6.268,0,0.687,0.687,0.19,-63.36,-46.302,-18.193,0.04,48,,,,024316,1995,12,,MONSTER BEVERAGE CORP,61174X10,MNST,2086
0,0,0,,,,,,,,35.565,4.631,14.554,142.511,1.322,,-7.438,,0.36,0.357,0.357,,-18.106,,0.357,0.04,,-17.017,,0.04,,8.827,8.827,4.044,4.134,16.109,-8.059,2.216,9.698,0,1.062,1.062,0.19,54.585,-26.04,-13.943,0.043,48,,,,024316,1996,12,,MONSTER BEVERAGE CORP,61174X10,MNST,2086
