,GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,SIZE_CATEGORY,signature_index
3251,23238,ETSY,185.306,0.0,0.0,92.5,49.026,43.78,SP,29786A10,ETSY INC,2017,2014,629.537,0.0,0.0,0.0,0.0,629.537,2490.1761,Medium,0d7d62a7863e8761b87005d9d537a149
3252,23238,ETSY,198.771,0.0,0.0,5.0,101.259,92.512,SP,29786A10,ETSY INC,2018,2014,629.537,0.0,0.0,0.0,0.0,629.537,5697.554,Medium,f4e432a578b253ec02f982ddbbe63802
3253,23238,ETSY,190.314,0.0,0.0,10.0,87.833,92.481,SP,29786A10,ETSY INC,2019,2014,629.537,0.0,0.0,0.0,0.0,629.537,5242.5949,Medium,d7db21ae7bab84a268009c650b1e07a4
3254,23546,CDAY,205.784,0.0,0.0,30.784,175.0,0.0,SP,15677J10,CERIDIAN HCM HOLDING,2018,2018,605.784,0.0,0.0,30.784,575.0,0.0,4809.7685,Medium,e1b12f80bd8052153f6a5793ecae051f
3255,23546,CDAY,233.306,0.0,0.0,33.306,200.0,0.0,SP,15677J10,CERIDIAN HCM HOLDING,2019,2018,605.784,0.0,0.0,30.784,575.0,0.0,9800.9896,Medium,56bce5342101ccbd0a8a1253aacd6df0
3256,23809,AZO,204.744,0.0,0.0,20.008,20.008,164.728,SP,05333210,AUTOZONE INC,2010,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,9462.5465,Medium,95e47902718e73665bf51b28e13446a0
3257,23809,AZO,163.396,0.0,0.0,6.725,156.671,0.0,SP,05333210,AUTOZONE INC,2011,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,12313.463,Big,ffcc1613a15532f6129c1138b7c68177
3258,23809,AZO,199.928,0.0,0.0,0.0,199.928,0.0,SP,05333210,AUTOZONE INC,2012,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,13390.8059,Big,bd4d926f6e05fccf380d71d54d52773c
3259,23809,AZO,199.915,0.0,0.0,0.0,199.915,0.0,SP,05333210,AUTOZONE INC,2013,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,14401.0024,Big,287f04c2dd9d9e3681631f1d686026be
3260,23809,AZO,249.992,0.0,0.0,0.0,249.992,0.0,SP,05333210,AUTOZONE INC,2014,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,17406.6874,Big,c5bb05f8ab60c84c185315ca9e844180
3261,23809,AZO,199.997,0.0,0.0,0.0,199.997,0.0,SP,05333210,AUTOZONE INC,2015,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,21951.5374,Big,ec7f5cc09cc5424acdb765ddb604bd1e
3262,23809,AZO,204.997,0.0,0.0,0.0,204.997,0.0,SP,05333210,AUTOZONE INC,2016,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,21599.7324,Big,ed22f52c9112640235ef147d34e7ad7c
3263,23809,AZO,204.998,0.0,0.0,0.0,204.998,0.0,SP,05333210,AUTOZONE INC,2017,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,14708.0705,Big,88f9a51df9f1ed62c13c9b13b386bdaa
3264,23809,AZO,214.997,0.0,0.0,0.0,214.997,0.0,SP,05333210,AUTOZONE INC,2018,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,19741.025,Big,c0d2517d5bead566e95653b63071114f
3265,23809,AZO,214.992,0.0,0.0,0.0,214.992,0.0,SP,05333210,AUTOZONE INC,2019,2010,1702.996,0.0,0.0,234.214,233.321,1235.461,26482.4242,Big,71fd2a56dcfce54b04ef11b67cca6a8d
3266,23812,REGN,284.237,0.0,0.0,45.0,0.0,239.237,SP,75886F10,REGENERON PHARMACEUTICALS,2010,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,2935.6586,Medium,074530fb2b962a141bf7183881c18483
3267,23812,REGN,368.918,0.0,0.0,55.0,0.0,313.918,SP,75886F10,REGENERON PHARMACEUTICALS,2011,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,5144.0149,Medium,fa052621b0dfeae1c8ae98963145a830
3268,23812,REGN,520.425,0.0,0.0,80.0,0.0,440.425,SP,75886F10,REGENERON PHARMACEUTICALS,2012,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,16643.9135,Big,911c384b2bdad1b0efb0fc6620786d06
3269,23812,REGN,1420.763,2.0,0.0,75.0,0.0,1343.763,SP,75886F10,REGENERON PHARMACEUTICALS,2013,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,27437.8499,Big,17ed3a4140af5b2a77e73e665f16f073
3270,23812,REGN,1769.032,5.0,0.0,75.0,0.0,1689.032,SP,75886F10,REGENERON PHARMACEUTICALS,2014,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,42021.9075,Big,dd9727fd89d7586763a03a4d8a817978
3271,23812,REGN,2064.104,2.5,0.0,75.0,0.0,1986.604,SP,75886F10,REGENERON PHARMACEUTICALS,2015,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,56810.8026,Big,65546ba24e410030a359f800ed7705ff
3272,23812,REGN,2104.085,0.0,0.0,85.0,0.0,2019.085,SP,75886F10,REGENERON PHARMACEUTICALS,2016,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,38914.4767,Big,443e75c322a3731ae037d4ac1a4d9b0a
3273,23812,REGN,1317.211,0.0,0.0,85.0,0.0,1232.211,SP,75886F10,REGENERON PHARMACEUTICALS,2017,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,40462.319,Big,5dc209ef26899800b759b29d6a8c2a52
3274,23812,REGN,1233.907,5.0,0.0,85.0,0.0,1143.907,SP,75886F10,REGENERON PHARMACEUTICALS,2018,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,40713.741,Big,2d2effe51d7db3f6017b244d973b9dde
3275,23812,REGN,724.993,5.0,0.0,120.0,119.962,480.031,SP,75886F10,REGENERON PHARMACEUTICALS,2019,2010,7452.521,0.0,0.0,353.125,0.0,6999.396,41406.808,Big,941814eaac5aaa8de1f009a87b024f53
3276,24197,IDXX,168.282,0.0,0.0,58.75,27.508,82.024,SP,45168D10,IDEXX LABS INC,2010,2010,1176.471,0.0,0.0,412.0,191.779,572.692,3967.0674,Medium,2b313189ea8b9292ae61e3ff6084fa0e
3277,24197,IDXX,174.962,0.0,0.0,65.0,27.467,82.495,SP,45168D10,IDEXX LABS INC,2011,2010,1176.471,0.0,0.0,412.0,191.779,572.692,4240.573,Medium,974af04590489ee6cc70bbfc9f538cd4
3278,24197,IDXX,200.009,0.0,0.0,70.0,32.505,97.504,SP,45168D10,IDEXX LABS INC,2012,2010,1176.471,0.0,0.0,412.0,191.779,572.692,5058.3424,Medium,c656ded9bce31a4d0f38332b95021309
3279,24197,IDXX,219.978,0.0,0.0,70.0,37.477,112.501,SP,45168D10,IDEXX LABS INC,2013,2010,1176.471,0.0,0.0,412.0,191.779,572.692,5482.2034,Medium,f128b5ddd452c56839d405ec88c96ee9
3280,24197,IDXX,219.896,0.0,0.0,70.0,37.52,112.376,SP,45168D10,IDEXX LABS INC,2014,2010,1176.471,0.0,0.0,412.0,191.779,572.692,7023.9947,Medium,1f1d97296e5333df84c145b33385e4e4
3281,24197,IDXX,244.846,0.0,0.0,70.0,43.742,131.104,SP,45168D10,IDEXX LABS INC,2015,2010,1176.471,0.0,0.0,412.0,191.779,572.692,6562.4354,Medium,793989c50187ed81aca43e16980fd410
3282,24197,IDXX,244.942,0.0,0.0,70.0,43.775,131.167,SP,45168D10,IDEXX LABS INC,2016,2010,1176.471,0.0,0.0,412.0,191.779,572.692,10316.711,Big,2d9a627b6c7062bd1fe30ae0e8b4309f
3283,24197,IDXX,269.897,0.0,0.0,85.0,46.321,138.576,SP,45168D10,IDEXX LABS INC,2017,2010,1176.471,0.0,0.0,412.0,191.779,572.692,13621.3235,Big,26aaba8fc39dd5ec0a1bfb01511a717c
3284,24197,IDXX,275.028,0.0,0.0,90.0,46.283,138.745,SP,45168D10,IDEXX LABS INC,2018,2010,1176.471,0.0,0.0,412.0,191.779,572.692,16016.322,Big,a6555f358f36899e226680f380fd5d48
3285,24197,IDXX,303.482,0.0,0.0,93.5,104.952,105.03,SP,45168D10,IDEXX LABS INC,2019,2010,1176.471,0.0,0.0,412.0,191.779,572.692,22319.0422,Big,bd74bbf75981adaa708bcbf47c5d6a8b
3286,24216,AES,275.84,15.0,0.0,92.8,168.04,0.0,SP,00130H10,AES CORP (THE),2010,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,9593.0533,Medium,55a670e3d32224a11ee19b443984303a
3287,24216,AES,275.84,15.0,0.0,92.8,168.04,0.0,SP,00130H10,AES CORP (THE),2011,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,9059.8022,Medium,7b7fcf43e3045ab9b684057866d261bc
3288,24216,AES,300.59,14.75,0.0,92.8,193.04,0.0,SP,00130H10,AES CORP (THE),2012,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,7963.6248,Medium,a7926eb544539bd8a5b589ef9bc3cade
3289,24216,AES,138.369,0.0,0.0,25.014,113.355,0.0,SP,00130H10,AES CORP (THE),2013,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,10483.5911,Big,e6dfd5958b09d6510720e8a01b0bb0ad
3290,24216,AES,270.84,0.0,0.0,77.8,193.04,0.0,SP,00130H10,AES CORP (THE),2014,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,9692.0283,Medium,175dcd419bd5cd9f2937781cd731427f
3291,24216,AES,280.84,0.0,0.0,87.8,193.04,0.0,SP,00130H10,AES CORP (THE),2015,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,6381.3621,Medium,8ba7e6702b5ba0306302e4eadd0c0471
3292,24216,AES,280.84,0.0,0.0,87.8,193.04,0.0,SP,00130H10,AES CORP (THE),2016,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,7659.6948,Medium,cd8feac166cdc50aa990d835fd95374e
3293,24216,AES,280.84,0.0,0.0,87.8,193.04,0.0,SP,00130H10,AES CORP (THE),2017,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,7152.002,Medium,db101026bda878f85bd93720ad79e3f3
3294,24216,AES,290.84,0.0,0.0,97.8,193.04,0.0,SP,00130H10,AES CORP (THE),2018,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,9576.8291,Medium,040089684d6ae9426801323245e455c1
3295,24216,AES,290.84,0.0,0.0,97.8,193.04,0.0,SP,00130H10,AES CORP (THE),2019,2010,2444.941,76.5,0.0,754.97,1507.166,106.305,13212.6647,Big,d14b7bcb96c054f98bc21e2a20e03a1c
3296,24316,MNST,152.515,0.0,0.0,62.5,45.0,45.015,SP,61174X10,MONSTER BEVERAGE CORP,2010,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,4651.8744,Medium,3cbd88bf529a60ce27a7af3abaac5800
3297,24316,MNST,152.528,0.0,0.0,62.5,45.02,45.008,SP,61174X10,MONSTER BEVERAGE CORP,2011,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,8028.9875,Medium,06f5ba6a3142b7880774d6aeb29e6929
3298,24316,MNST,197.554,0.0,0.0,97.5,100.054,0.0,SP,61174X10,MONSTER BEVERAGE CORP,2012,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,8759.6038,Medium,4e0d5fc122cda7b45fc8a6625c55abfc
3299,24316,MNST,197.489,0.0,0.0,77.5,119.989,0.0,SP,61174X10,MONSTER BEVERAGE CORP,2013,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,11305.5269,Big,d77d1622c84eed5452488a4ab347b002
3300,24316,MNST,229.969,0.0,0.0,85.0,144.969,0.0,SP,61174X10,MONSTER BEVERAGE CORP,2014,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,18172.6787,Big,3b9ee836746cb015bd8407a9a8b935b7
3301,24316,MNST,234.189,0.0,0.0,89.196,144.993,0.0,SP,61174X10,MONSTER BEVERAGE CORP,2015,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,30223.984,Big,aae4f874a1d9b9918432e4db49c0dea8
3302,24316,MNST,267.565,0.0,0.0,102.5,165.065,0.0,SP,61174X10,MONSTER BEVERAGE CORP,2016,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,25121.5364,Big,26909f8e86a3cfc943b848c9067c95bc
3303,24316,MNST,267.49,0.0,0.0,102.5,164.99,0.0,SP,61174X10,MONSTER BEVERAGE CORP,2017,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,35841.0004,Big,3718badeae40b3a13a5fa459cf2cacb7
3304,24316,MNST,267.488,0.0,0.0,102.5,164.988,0.0,SP,61174X10,MONSTER BEVERAGE CORP,2018,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,26759.7327,Big,f65b47225787e4389680c6dab2f10c7a
3305,24316,MNST,198.982,0.0,0.0,33.956,165.026,0.0,SP,61174X10,MONSTER BEVERAGE CORP,2019,2010,731.3249999999999,0.0,0.0,281.25,225.0,225.075,34107.1579,Big,7a56c32aabe15ddb4c37f2b48243a300
3306,24344,VRTX,397.372,2.4,0.0,42.25,0.0,352.722,SP,92532F10,VERTEX PHARMACEUTICALS INC,2010,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,7129.4107,Medium,dd0064b52a2013e6768c54d1c1020d36
3307,24344,VRTX,14.498,0.0,0.0,14.498,0.0,0.0,SP,92532F10,VERTEX PHARMACEUTICALS INC,2011,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,6950.9858,Medium,31d8aecf31744928b4606f9c97dd370a
3308,24344,VRTX,707.518,0.0,0.0,100.0,0.0,607.518,SP,92532F10,VERTEX PHARMACEUTICALS INC,2012,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,9104.3253,Medium,85202b3a14e2d32fd42bc0956ca3f152
3309,24344,VRTX,919.474,0.0,0.0,100.0,0.0,819.474,SP,92532F10,VERTEX PHARMACEUTICALS INC,2013,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,17370.5227,Big,7f07375a724443cdf95f70b33e50c58a
3310,24344,VRTX,916.05,0.0,0.0,100.0,0.0,816.05,SP,92532F10,VERTEX PHARMACEUTICALS INC,2014,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,28721.5632,Big,94ae861bd1d085a805089728794a2116
3311,24344,VRTX,1415.031,0.0,0.0,100.0,0.0,1315.031,SP,92532F10,VERTEX PHARMACEUTICALS INC,2015,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,30992.8098,Big,fdda583842c47522dda1a5581adf2f8c
3312,24344,VRTX,718.096,0.0,0.0,155.0,275.013,288.083,SP,92532F10,VERTEX PHARMACEUTICALS INC,2016,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,18292.3347,Big,83ab17507e1b34c418a4c3036097644c
3313,24344,VRTX,705.128,0.0,0.0,155.0,275.053,275.075,SP,92532F10,VERTEX PHARMACEUTICALS INC,2017,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,37952.4946,Big,bf6e6b5b2bae444f642fcd03f2bdd781
3314,24344,VRTX,647.815,0.0,0.0,172.5,275.085,200.23,SP,92532F10,VERTEX PHARMACEUTICALS INC,2018,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,42284.5521,Big,281495afde7f013a86c14989a215d12c
3315,24344,VRTX,498.845,25.0,0.0,73.839,0.0,400.006,SP,92532F10,VERTEX PHARMACEUTICALS INC,2019,2010,4115.594,2.4,0.0,406.747,0.0,3706.447,56706.5174,Big,f42529cb1921d8db08901c494ebea9ed
3316,24405,ZBRA,111.5,0.0,0.0,50.0,0.0,61.5,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2010,2010,524.5,0.0,0.0,340.0,0.0,184.5,2116.4609,Medium,d39c261efffdb3af6296a1d54cac06fd
3317,24405,ZBRA,150.685,0.0,0.0,60.0,50.027,40.658,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2011,2010,524.5,0.0,0.0,340.0,0.0,184.5,1863.9591,Tiny,bf887a3ab8d0d3c8bf6a8893e6c1f38c
3318,24405,ZBRA,151.835,0.0,0.0,60.0,50.034,41.801,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2012,2010,524.5,0.0,0.0,340.0,0.0,184.5,2001.1935,Medium,47a3e31327a60ba049ef5a68a35c3743
3319,24405,ZBRA,222.006,0.0,0.0,72.0,150.006,0.0,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2013,2010,524.5,0.0,0.0,340.0,0.0,184.5,2722.928,Medium,671bf6d29d2c281b88ad95d23f937e41
3320,24405,ZBRA,224.002,0.0,0.0,74.0,150.002,0.0,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2014,2010,524.5,0.0,0.0,340.0,0.0,184.5,3998.5361,Medium,b2f4a96fdbeb91620dbeb5153f108a9a
3321,24405,ZBRA,226.868,0.0,0.0,76.867,150.001,0.0,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2015,2010,524.5,0.0,0.0,340.0,0.0,184.5,3633.0833,Medium,eb06326c312bdd3fd6c5df6baeec21da
3322,24405,ZBRA,270.507,0.0,0.0,95.5,175.007,0.0,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2016,2010,524.5,0.0,0.0,340.0,0.0,184.5,4535.4176,Medium,813456c3e47496b8b49e5174d0476164
3323,24405,ZBRA,256.653,0.0,0.0,81.625,175.028,0.0,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2017,2010,524.5,0.0,0.0,340.0,0.0,184.5,5525.8968,Medium,0c1523713635fed211936591ea5f095e
3324,24405,ZBRA,270.138,0.0,0.0,95.0,175.138,0.0,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2018,2010,524.5,0.0,0.0,340.0,0.0,184.5,8577.8793,Medium,67c8e2448a113628de6c3b8c9c121174
3325,24405,ZBRA,298.091,0.0,0.0,98.0,200.091,0.0,SP,98920710,ZEBRA TECHNOLOGIES CP  -CL A,2019,2010,524.5,0.0,0.0,340.0,0.0,184.5,13794.5263,Big,79247116ec431e64f2955f73f8ee64c8
3326,24468,BIIB,366.254,0.0,0.0,96.25,270.004,0.0,SP,09062X10,BIOGEN INC,2010,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,16128.0729,Big,25fd4d818e42fc288b9b12a2b7f7a88b
3327,24468,BIIB,377.722,0.0,0.0,107.5,270.222,0.0,SP,09062X10,BIOGEN INC,2011,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,26644.7558,Big,8d96617d3786d9eff59669b1e26f375b
3328,24468,BIIB,375.71,0.0,0.0,106.0,269.71,0.0,SP,09062X10,BIOGEN INC,2012,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,34628.5073,Big,3473e06766e91719447bc5a0fc98629a
3329,24468,BIIB,390.048,0.0,0.0,120.5,269.548,0.0,SP,09062X10,BIOGEN INC,2013,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,66071.8099,Big,a37f7ddebfa00a4d707433802a7e3b3a
3330,24468,BIIB,405.009,0.0,0.0,135.5,269.509,0.0,SP,09062X10,BIOGEN INC,2014,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,79622.4104,Big,a763aac41a02e2bfe908a197f1ae4d00
3331,24468,BIIB,429.508,15.0,0.0,144.5,270.008,0.0,SP,09062X10,BIOGEN INC,2015,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,66968.11,Big,7522634d9868fbb034ca86389af30e91
3332,24468,BIIB,454.42,25.0,0.0,160.0,269.42,0.0,SP,09062X10,BIOGEN INC,2016,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,61224.922,Big,9e7dcf38d96aeea2dae0952cf4ab81c1
3333,24468,BIIB,443.979,25.0,0.0,149.5,269.479,0.0,SP,09062X10,BIOGEN INC,2017,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,67377.555,Big,861c5592bd4644122f01c40dfe60f69b
3334,24468,BIIB,428.447,25.0,0.0,134.0,269.447,0.0,SP,09062X10,BIOGEN INC,2018,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,59341.424,Big,d62fd3d43c675eadec84f4be414e3eff
3335,24468,BIIB,424.393,25.0,0.0,129.25,270.143,0.0,SP,09062X10,BIOGEN INC,2019,2010,6451.857,0.0,0.0,1261.25,3351.63,1830.172,51690.366,Big,c52d88501d83a8c610e5340b1ff12f85
3336,24616,PYPL,52.5,0.0,0.0,52.5,0.0,0.0,SP,70450Y10,PAYPAL HOLDINGS INC,2015,2015,362.5,0.0,0.0,362.5,0.0,0.0,44308.8,Big,6bcccc70da7096c8ac707e15d9a865f0
3337,24616,PYPL,330.002,0.0,0.0,110.0,220.002,0.0,SP,70450Y10,PAYPAL HOLDINGS INC,2016,2015,362.5,0.0,0.0,362.5,0.0,0.0,47640.29,Big,ac8cec4e750158edbea609ff10e8bae0
3338,24616,PYPL,360.043,0.0,0.0,110.0,250.043,0.0,SP,70450Y10,PAYPAL HOLDINGS INC,2017,2015,362.5,0.0,0.0,362.5,0.0,0.0,88344.0,Big,6e8c95815a8c57db3b1529299b794bf8
3339,24616,PYPL,385.023,0.0,0.0,110.0,275.023,0.0,SP,70450Y10,PAYPAL HOLDINGS INC,2018,2015,362.5,0.0,0.0,362.5,0.0,0.0,98721.66,Big,608efc507bf119eb313618aeaed7881e
3340,24616,PYPL,385.102,0.0,0.0,110.0,275.102,0.0,SP,70450Y10,PAYPAL HOLDINGS INC,2019,2015,362.5,0.0,0.0,362.5,0.0,0.0,126883.41,Huge,0342e04e9446e6f2bd76b5f69d7cf55b
3341,24617,ODFL,86.454,1.44,0.0,55.0,30.014,0.0,SP,67958010,OLD DOMINION FREIGHT,2010,2010,547.621,5.037,0.0,362.5,180.084,0.0,1789.1047,Tiny,101a020f882550c5ae65e5fe4de67d4b
3342,24617,ODFL,104.968,2.068,0.0,55.0,49.968,0.0,SP,67958010,OLD DOMINION FREIGHT,2011,2010,547.621,5.037,0.0,362.5,180.084,0.0,2328.1648,Medium,f054171c76565cf9abf718f33c0cba3a
3343,24617,ODFL,104.786,1.0,0.0,55.0,48.786,0.0,SP,67958010,OLD DOMINION FREIGHT,2012,2010,547.621,5.037,0.0,362.5,180.084,0.0,2953.7362,Medium,fb611f3923565a1e93a9e022379ad345
3344,24617,ODFL,119.031,1.0,0.0,66.648,51.383,0.0,SP,67958010,OLD DOMINION FREIGHT,2013,2010,547.621,5.037,0.0,362.5,180.084,0.0,4568.4683,Medium,5b7bce94d5a18789b9c622062dc47852
3345,24617,ODFL,183.625,1.0,0.0,95.0,87.625,0.0,SP,67958010,OLD DOMINION FREIGHT,2014,2010,547.621,5.037,0.0,362.5,180.084,0.0,6684.3382,Medium,08a996a518f32a5896504aeb94c919bd
3346,24617,ODFL,170.359,1.5,0.0,95.0,73.859,0.0,SP,67958010,OLD DOMINION FREIGHT,2015,2010,547.621,5.037,0.0,362.5,180.084,0.0,4986.2168,Medium,ddc93997a83f813a3885351aed3974b8
3347,24617,ODFL,192.026,1.5,0.0,95.0,95.526,0.0,SP,67958010,OLD DOMINION FREIGHT,2016,2010,547.621,5.037,0.0,362.5,180.084,0.0,7070.5544,Medium,f88e98dda7cd48cd575dc5c59ee8b23b
3348,24617,ODFL,200.175,4.849,0.0,95.0,100.326,0.0,SP,67958010,OLD DOMINION FREIGHT,2017,2010,547.621,5.037,0.0,362.5,180.084,0.0,10836.5628,Big,0f4ddff6d797905fdf1127ff60c5be3b
3349,24617,ODFL,224.437,1.995,0.0,100.833,121.609,0.0,SP,67958010,OLD DOMINION FREIGHT,2018,2010,547.621,5.037,0.0,362.5,180.084,0.0,10031.2162,Big,fe9ea4b794c0e34a4d8cf30b488fdc6a
3350,24617,ODFL,223.902,1.968,0.0,105.0,116.934,0.0,SP,67958010,OLD DOMINION FREIGHT,2019,2010,547.621,5.037,0.0,362.5,180.084,0.0,15123.1886,Big,bfd799121d60c11031f5ca9cd80971ee
3351,24731,KIM,184.6,0.0,0.0,86.0,78.2,20.4,SP,49446R10,KIMCO REALTY CORP,2010,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,7331.889,Medium,501791a8073d81c0ad8266eb53acce5a
3352,24731,KIM,184.6,0.0,0.0,86.0,78.2,20.4,SP,49446R10,KIMCO REALTY CORP,2010,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,7331.889,Medium,df636da182bd2d05f59be3b39aee38a2
3353,24731,KIM,215.965,0.0,0.0,86.0,103.675,26.29,SP,49446R10,KIMCO REALTY CORP,2011,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,6608.6731,Medium,7d54404afa01ae49458bc181cf69bdfe
3354,24731,KIM,215.965,0.0,0.0,86.0,103.675,26.29,SP,49446R10,KIMCO REALTY CORP,2011,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,6608.6731,Medium,b2e279c448ed69839bc1abdc99dc2010
3355,24731,KIM,214.7,0.0,0.0,86.0,103.29,25.41,SP,49446R10,KIMCO REALTY CORP,2012,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,7878.3482,Medium,ee9c2f8419f7a02dba9ad929ed26c17a
3356,24731,KIM,214.7,0.0,0.0,86.0,103.29,25.41,SP,49446R10,KIMCO REALTY CORP,2012,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,7878.3482,Medium,7ad8623bd9edfb7768a749cf751ef682
3357,24731,KIM,231.53,0.0,0.0,86.0,118.47,27.06,SP,49446R10,KIMCO REALTY CORP,2013,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,8092.1873,Medium,b215a876ed83ea2c981e5019ccd9a434
3358,24731,KIM,231.53,0.0,0.0,86.0,118.47,27.06,SP,49446R10,KIMCO REALTY CORP,2013,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,8092.1873,Medium,94d56beab2918805a38212f582e9a82b
3359,24731,KIM,243.744,0.0,0.0,96.0,147.744,0.0,SP,49446R10,KIMCO REALTY CORP,2014,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,10353.1548,Big,c219f4c62eafb51ae5ef895974f033ab
3360,24731,KIM,243.744,0.0,0.0,96.0,147.744,0.0,SP,49446R10,KIMCO REALTY CORP,2014,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,10353.1548,Big,332a413162ef082901e51d9eca82c8ae
3361,24731,KIM,295.932,0.0,0.0,121.0,174.932,0.0,SP,49446R10,KIMCO REALTY CORP,2015,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,10939.3843,Big,d2f57f226d7620c775f005c3666b653a
3362,24731,KIM,295.932,0.0,0.0,121.0,174.932,0.0,SP,49446R10,KIMCO REALTY CORP,2015,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,10939.3843,Big,ebfde0f4a3151e74407e4eaf90ae9540
3363,24731,KIM,296.091,0.0,0.0,121.0,175.091,0.0,SP,49446R10,KIMCO REALTY CORP,2016,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,10693.8554,Big,d251cede2b3c95bcbf892df0a8dafdca
3364,24731,KIM,296.091,0.0,0.0,121.0,175.091,0.0,SP,49446R10,KIMCO REALTY CORP,2016,2010,1107.6,0.0,0.0,516.0,469.20000000000005,122.39999999999999,10693.8554,Big,24369e588dd96a52a75df11d753a6518
