Unnamed: 0,GVKEY,TICKER,TOTAL_SEC,OTHCOMP,NONEQ_INCENT,CASH_FEES,STOCK_AWARDS,OPTION_AWARDS,SPCODE,CUSIP,CONAME,YEAR,YEAR_y,total_director_comp,total_OTHCOMP,total_NONEQ_INCENT,total_CASH_FEES,total_STOCK_AWARDS,total_OPTION_AWARDS,MKVALT,size_category,signature_index
2369,12141,MSFT,357.5,2.5,0.0,155.0,200.0,0.0,SP,59491810,MICROSOFT CORP,2018,2010,1780.0,0.0,0.0,760.0,1020.0,0.0,757028.97,Large,283f5a88ca497c383ccacec76579b0a9
2370,12141,MSFT,357.5,2.5,0.0,155.0,200.0,0.0,SP,59491810,MICROSOFT CORP,2019,2010,1780.0,0.0,0.0,760.0,1020.0,0.0,1023856.28,Large,296a97f89a65ef2ad811c7901f76558a
2766,20779,CSCO,170.552,0.0,0.0,44.738,125.814,0.0,SP,17275R10,CISCO SYSTEMS INC,2019,2010,5365.395,1143.077,0.0,1277.833,2944.485,0.0,235450.0,Large,4eca887f73c06724ccbff732956bba82
3606,64768,AMZN,0.0,0.0,0.0,0.0,0.0,0.0,SP,02313510,AMAZON.COM INC,2015,2010,0.0,0.0,0.0,0.0,883.35,0.0,318344.19,Large,06f54414c09d5eb9e401158f96096132
3607,64768,AMZN,0.0,0.0,0.0,793.087,0.0,0.0,SP,02313510,AMAZON.COM INC,2016,2010,0.0,0.0,0.0,0.0,883.35,0.0,357687.99,Large,0dc8bda1d898bede04007a5daa6a189f
3608,64768,AMZN,0.0,0.0,0.0,0.0,0.0,0.0,SP,02313510,AMAZON.COM INC,2017,2010,0.0,0.0,0.0,0.0,883.35,0.0,566023.48,Large,24ca68c86a8724e57748366b446c7605
3609,64768,AMZN,0.0,0.0,0.0,0.0,0.0,0.0,SP,02313510,AMAZON.COM INC,2018,2010,0.0,0.0,0.0,0.0,883.35,0.0,737467.27,Large,6eca670e0690001ff4245a07a5ab51e5
3610,64768,AMZN,0.0,0.0,0.0,0.0,0.0,0.0,SP,02313510,AMAZON.COM INC,2019,2010,0.0,0.0,0.0,0.0,883.35,0.0,920224.32,Large,6851d3176d940f34828a9e23f3b507cc
4286,160225,MA,362.556,20.0,0.0,127.5,215.056,0.0,SP,57636Q10,MASTERCARD INC,2019,2010,2235.445,0.0,0.0,1185.0,1050.445,0.0,300680.13,Large,c784a40a7be819a4b1c15ebcf861bd31
4288,160329,GOOGL,452.267,0.0,0.0,100.0,352.267,0.0,SP,02079K30,ALPHABET INC,2011,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,209849.6805,Large,6eaf3c1219fb6046a34dbf4f35802a44
4289,160329,GOOGL,443.856,0.0,0.0,100.0,343.856,0.0,SP,02079K30,ALPHABET INC,2012,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,233420.545,Large,4f4d2cc288afbd73848b11fbbfb11647
4290,160329,GOOGL,451.913,0.0,0.0,100.0,351.913,0.0,SP,02079K30,ALPHABET INC,2013,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,376370.2807,Large,beb84cfe84db6b563a413ef3ecd82e43
4291,160329,GOOGL,450.216,0.0,0.0,100.0,350.216,0.0,SP,02079K30,ALPHABET INC,2014,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,359263.2864,Large,f9f6228de05945009ab97ceb09b54db1
4292,160329,GOOGL,451.198,0.0,0.0,100.0,351.198,0.0,SP,02079K30,ALPHABET INC,2015,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,528168.4352,Large,5e3fbcc9bcb70e0124f9b8910f28b5bf
4293,160329,GOOGL,451.676,0.0,0.0,100.0,351.676,0.0,SP,02079K30,ALPHABET INC,2016,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,540659.3335,Large,5c3404dbac8cf1db5fac4e5a1b9d5c3b
4294,160329,GOOGL,455.567,0.0,0.0,100.0,355.567,0.0,SP,02079K30,ALPHABET INC,2017,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,729439.0252,Large,8ba64c1b061338fe6037073f789edf8a
4295,160329,GOOGL,450.786,0.0,0.0,100.0,350.786,0.0,SP,02079K30,ALPHABET INC,2018,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,723558.7085,Large,b75251199e48ab3e01a16bcc3dbf2e77
4296,160329,GOOGL,453.298,0.0,0.0,100.0,353.298,0.0,SP,02079K30,ALPHABET INC,2019,2010,2311.682,0.0,0.0,225.0,2086.682,0.0,921138.3192,Large,0185cf3889af043265590fadcd273be8
4458,170617,META,1927510.712,0.001,0.0,0.0,1927510.711,0.0,SP,30303M10,META PLATFORMS INC,2014,2011,1294.802,0.0,0.0,100.002,1194.8,0.0,218221.94,Large,54054994db1c6c1d9b2e6934c68a16c5
4459,170617,META,0.001,0.001,0.0,0.0,0.0,0.0,SP,30303M10,META PLATFORMS INC,2015,2011,1294.802,0.0,0.0,100.002,1194.8,0.0,297757.7,Large,9be8e42a4341e2dcf5deeeda9204c81f
4460,170617,META,0.001,0.001,0.0,0.0,0.0,0.0,SP,30303M10,META PLATFORMS INC,2016,2011,1294.802,0.0,0.0,100.002,1194.8,0.0,332724.6,Large,974b0781a4f87456d8665282205fb5c6
4461,170617,META,369.151,0.0,0.0,70.0,299.151,0.0,SP,30303M10,META PLATFORMS INC,2017,2011,1294.802,0.0,0.0,100.002,1194.8,0.0,512792.76,Large,84648e46fa3ccedc4befc39767a7ff4d
4462,170617,META,391.194,0.0,0.0,70.0,321.194,0.0,SP,30303M10,META PLATFORMS INC,2018,2011,1294.802,0.0,0.0,100.002,1194.8,0.0,374130.86,Large,d9c887f66233980649b4325c6cc1aacd
4463,170617,META,374.873,0.0,0.0,70.0,304.873,0.0,SP,30303M10,META PLATFORMS INC,2019,2011,1294.802,0.0,0.0,100.002,1194.8,0.0,585373.0,Large,c575e34bc80de0ce56e4aa6a1b03e52d
4566,179534,V,345.047,15.0,0.0,145.0,185.047,0.0,SP,92826C83,VISA INC,2018,2010,4123.029,169.823,0.0,1361.75,2591.456,0.0,333174.81,Large,08b6a487691ce7056c57bf8df8c3341a
4567,179534,V,364.935,20.0,0.0,145.0,199.935,0.0,SP,92826C83,VISA INC,2019,2010,4123.029,169.823,0.0,1361.75,2591.456,0.0,372545.0203,Large,f76caa3d119d7a6ffe2bc5c6f93ac77d
